"tweet","retweets"
"RT @TheSunTennis: Andy Murray will meet Juan Martin del Potro in Olympic final after he stuns Rafa Nadal https://t.co/Ot3LMavCF3 https://t.â€¦",290
"RT @PBatBON: The Texas Longhorns would now rank fifth in the world in gold medals among all countries at the Rio 2016 Olympics... https://tâ€¦",290
"#Rio2016 #Tennis: Sania-Bopanna lose mixed doubles semis to Ram-Williams, stay in contention for bronze https://t.co/VSDqlSFmwZ",290
"Andy Murray will meet Juan Martin del Potro in Olympic final after he stuns Rafa Nadal https://t.co/Ot3LMavCF3 https://t.co/3smewjulO9",290
"RT @TelegraphSport: Mo Farah: 'I'd be devastated not to win two Olympic #Golds'  
https://t.co/6MLY5uPGiW https://t.co/EWHNQYZYDS",290
"RT @Sportskeeda: Sania Mirza and Rohan Bopanna take the first set 6-2!

They are playing with amazing passion and control!

LIVE: https://tâ€¦",290
"RT @HTSportsNews: #Rio2016: History in the making as first set of triplets set to run in #Olympics marathon https://t.co/qJh1cpUxjl https:/â€¦",290
"RT @smh: Joseph Schooling on beating his hero Michael Phelps. https://t.co/f6noXYU0rG",290
"RT @KWWKRADIO: NEWS:  Rio Olympics: Justin Gatlin defends his past, moves forward inâ€¦ https://t.co/nRrGjLZ8nf #SPORTS #LATIMES https://t.coâ€¦",290
"RT @ahdaafme: NEW: #IRQ's frustrating #Rio2016 exit &amp; @hassaninmubarak asks: ""Would they even be at @Olympics without age fraud?""
https://tâ€¦",290
"NEWS:  Rio Olympics: Justin Gatlin defends his past, moves forward inâ€¦ https://t.co/nRrGjLZ8nf #SPORTS #LATIMES https://t.co/6pXnCYUJPT",290
"#USWNT's loss to Sweden wasn't due to lack of opportunities created. https://t.co/TBlduG3lLC https://t.co/05dm134AZC",290
"RT @sallyjenx: Great overview of the Rio experience so far from 2 of Washpostâ€™s most magnificent foreign correspondents: https://t.co/A6Wfcâ€¦",290
"Sania Mirza and Rohan Bopanna take the first set 6-2!

They are playing with amazing passion and control!

LIVE: https://t.co/DMp5cn6sKE",290
"RT @FirstpostSports: Another challenge and yet another review that goes #CarolinaMarin's way. She leads 16-12.  https://t.co/Cf89MWxcGE 

#…",290
"RT @Stefmara: Defending Olympic gold medalist @Claressashields is on to the boxing final. My Q&amp;A with her from February https://t.co/btdRaZ…",290
"RT @DailyO_: What makes #PVSindhu's victorious journey even more spectacular | @FGfaridi | https://t.co/jbzeTEOyg2  #Rio2016    #Re",290
"RT @heraldsunsport: Emma McKeon wins appeal to march in #Rio2016 closing ceremony - https://t.co/tjoQ4wDe7T @balym_GCB https://t.co/BSE1IV6…",290
"Emma McKeon wins appeal to march in #Rio2016 closing ceremony - https://t.co/tjoQ4wDe7T @balym_GCB https://t.co/BSE1IV6w9A",290
"RT @tweetonlondon: Rio Olympics 2016: Great Britain's Tom Daley reaches 10m platform semi-final: British diver Tom Daley qualifi... https:/…",290
"Defending Olympic gold medalist @Claressashields is on to the boxing final. My Q&amp;A with her from February https://t.co/btdRaZPtPy",290
"Rio Olympics 2016: Great Britain's Tom Daley reaches 10m platform semi-final: British diver Tom Daley qualifi... https://t.co/W7KeDyQVmU",290
"What makes #PVSindhu's victorious journey even more spectacular | @FGfaridi | https://t.co/jbzeTEOyg2  #Rio2016    #Re",290
"RT @SInow: Top-ranked Ko fires 65 in Rio, setting up gold-medal showdown with Park (via @golf_com) https://t.co/WX19C6z1NW https://t.co/H3k…",290
"RT @jacquelinmagnay: Crisis means ‘cuts’ to Rio Paralympics https://t.co/U1TEV4SYTB",290
"RT @VancouverSun: VOTE: Who should carry Canada’s flag at the closing ceremony of the #Rio2016 Olympics? https://t.co/fs7YgWr7Sj",290
"RT @witnessorg: Dispatch from Rio: An alternative look at the Olympics w/ @mutiraoRio2016 https://t.co/9FzlC9p0Ig https://t.co/VEMpaIF8e9",290
"RT @FT: Catch up with the action from the 2016 Olympics at our Best of Rio hub https://t.co/wT9xCpnPNG https://t.co/B5ALmur6vI",290
"RT @MichaelWrenchUK: ""Shameless EU puts itself TOP of the Olympics table – and REMOVES Great Britain completely"" https://t.co/6sFNYYhGtk",290
"Catch up with the action from the 2016 Olympics at our Best of Rio hub https://t.co/wT9xCpnPNG https://t.co/B5ALmur6vI",290
"RT @Variety: 2016 Olympics Viewers Guide: What to Stream and Watch on TV on Day 8 https://t.co/NrS8WERvsJ",290
"RT @abcgrandstand: Channel all your #ChloeEsposito excitement and follow the Boomers' semi against #SER in our live #Rio2016 blog https://t…",290
"RT @DanWolken: U.S. Olympic team hits 100 Rio medals, on pace to top haul from London https://t.co/elGzzw0LVf via @usatoday",290
"RT @TOISportsNews: #RioWithTOI Will appeal to the Prime Minister: Narsingh Yadav https://t.co/ylAR2Gcmex https://t.co/kQVuzWjF65",290
"RT @nationalpost: Russian pole vaulter banned from Olympics rants (at Canada) over exclusion. https://t.co/0QvmyPNhi7 https://t.co/6yMAT8qX…",290
"RT @smh: Follow our live blog as the Boomers face Serbia for place in gold medal match #Rio2016 https://t.co/4vCKRjqEHC",290
"Channel all your #ChloeEsposito excitement and follow the Boomers' semi against #SER in our live #Rio2016 blog https://t.co/1t3P3MGZal #AUS",290
"RT @UNGeneva: “Judo gave me a strong heart” ~ Yolande has qualified for #TeamRefugees https://t.co/C824e5PRjD #Rio2016 https://t.co/mltE6mx…",290
"Follow our live blog as the Boomers face Serbia for place in gold medal match #Rio2016 https://t.co/4vCKRjqEHC",290
"Top-ranked Ko fires 65 in Rio, setting up gold-medal showdown with Park (via @golf_com) https://t.co/WX19C6z1NW https://t.co/H3koYd9Bsk",290
"RT @JonWoodward74: People should understand how drug tests work before they condemn athletes https://t.co/loko6ZUrGA",290
"RT @Mambaonline: Whoop! Sunette Viljoen is Africa’s first openly LGBT athlete to win a medal at the Rio Olympics. Read more: https://t.co/k…",290
"RT @Daily_Star: Rio 2016: Is this the hottest female team in the Olympics? #nedgbr #TeamGB https://t.co/vTtp4b3u4Y https://t.co/LXvArFibAy",290
"RT @Bravotv: Gabby Douglas Tearfully Responds to Her Haters https://t.co/I7jBsK7OMc https://t.co/76iLfU4U2O",290
